timestamp,open,high,low,close,volume
2016-04-10,419.46,423.99,419.46,423.4,2990.03664436
2016-04-11,423.29,424.0,420.15,423.94,5093.21825161
2016-04-12,423.95,429.77,423.14,427.8,6997.03349851
2016-04-13,427.8,429.44,423.59,425.58,5885.04514476
2016-04-14,425.58,428.0,424.52,426.32,4732.22672175
2016-04-15,426.35,431.1,425.72,430.93,4184.00939072
2016-04-16,430.82,434.89,429.89,433.39,4133.985986819999
2016-04-17,433.69,434.93,429.15,431.0,3299.69041297
2016-04-18,431.08,434.46,428.44,430.97,5277.32120606
2016-04-19,430.9,438.2,429.22,437.06,6226.59528073
2016-04-20,437.06,444.07,436.17,442.96,7150.95669528
2016-04-21,442.87,453.8,441.99,452.25,7693.43100861
2016-04-22,452.25,452.95,445.07,448.41,6811.64292122
2016-04-23,448.57,455.84,447.03,455.69,4618.06715903
2016-04-24,455.68,465.0,454.55,464.46,6186.443790560002
2016-04-25,464.47,472.38,454.65,466.17,9493.25984683
2016-04-26,466.17,472.11,464.01,470.59,7471.10756177
2016-04-27,470.3,470.79,434.0,445.31,11629.442575899988
2016-04-28,445.3,451.88,434.79,451.68,7644.692104610001
2016-04-29,451.67,459.44,448.5,458.82,5965.09735013
2016-04-30,458.8,459.33,450.13,454.02,4710.059504499999
2016-05-01,454.02,457.07,451.55,456.98,2941.08101043
2016-05-02,456.98,457.63,440.02,446.42,7694.1182319399995
2016-05-03,446.53,453.29,443.61,452.21,5892.45138372
2016-05-04,452.21,453.23,446.76,448.68,4883.540014759999
2016-05-05,448.59,451.56,447.0,449.98,5335.51991152
2016-05-06,449.99,463.73,448.84,462.31,6191.74720515
2016-05-07,462.31,464.0,459.55,461.91,3463.8802064
2016-05-08,461.91,465.0,457.5,462.79,3275.57794242
2016-05-09,462.6,465.9,459.41,464.16,5882.841569869999
2016-05-10,464.15,465.0,448.2,452.78,6814.25705519
2016-05-11,452.77,458.65,452.5,454.37,5746.40549365
2016-05-12,454.56,456.57,449.27,456.48,6119.044624759999
2016-05-13,456.48,458.03,453.84,457.98,5404.117029719999
2016-05-14,457.97,459.83,456.0,458.9,3295.159707399999
2016-05-15,458.9,463.62,458.49,461.47,3269.952457409999
